seed,acc,prec,recall
279,0.8022598870056498,0.8,0.6470588235294118
280,0.7966101694915254,0.7962962962962963,0.6323529411764706
281,0.7966101694915254,0.8076923076923077,0.6176470588235294
282,0.8022598870056498,0.8113207547169812,0.6323529411764706
283,0.8022598870056498,0.8367346938775511,0.6029411764705882
284,0.8022598870056498,0.8113207547169812,0.6323529411764706
285,0.7966101694915254,0.7962962962962963,0.6323529411764706
286,0.8022598870056498,0.8235294117647058,0.6176470588235294
287,0.807909604519774,0.84,0.6176470588235294
288,0.7966101694915254,0.8076923076923077,0.6176470588235294
289,0.7966101694915254,0.8076923076923077,0.6176470588235294
290,0.807909604519774,0.8035714285714286,0.6617647058823529
291,0.807909604519774,0.8035714285714286,0.6617647058823529
292,0.807909604519774,0.84,0.6176470588235294
293,0.7966101694915254,0.7962962962962963,0.6323529411764706
294,0.8022598870056498,0.8235294117647058,0.6176470588235294
295,0.807909604519774,0.8269230769230769,0.6323529411764706
296,0.7909604519774012,0.7924528301886793,0.6176470588235294
297,0.7909604519774012,0.7818181818181819,0.6323529411764706
298,0.8022598870056498,0.8235294117647058,0.6176470588235294
299,0.8022598870056498,0.8367346938775511,0.6029411764705882
300,0.8022598870056498,0.8367346938775511,0.6029411764705882
301,0.8022598870056498,0.8235294117647058,0.6176470588235294
302,0.8022598870056498,0.8113207547169812,0.6323529411764706
303,0.8022598870056498,0.8113207547169812,0.6323529411764706
304,0.7909604519774012,0.803921568627451,0.6029411764705882
305,0.7909604519774012,0.7924528301886793,0.6176470588235294
306,0.8022598870056498,0.8235294117647058,0.6176470588235294
307,0.8022598870056498,0.8235294117647058,0.6176470588235294
308,0.7853107344632768,0.7884615384615384,0.6029411764705882
309,0.7966101694915254,0.7962962962962963,0.6323529411764706
310,0.7909604519774012,0.803921568627451,0.6029411764705882
311,0.7966101694915254,0.8076923076923077,0.6176470588235294
312,0.7796610169491526,0.7543859649122807,0.6323529411764706
313,0.7853107344632768,0.7586206896551724,0.6470588235294118
314,0.7966101694915254,0.7758620689655172,0.6617647058823529
315,0.8022598870056498,0.8235294117647058,0.6176470588235294
316,0.7966101694915254,0.7962962962962963,0.6323529411764706
317,0.7909604519774012,0.803921568627451,0.6029411764705882
318,0.7909604519774012,0.803921568627451,0.6029411764705882
319,0.8022598870056498,0.8235294117647058,0.6176470588235294
320,0.8135593220338984,0.8181818181818182,0.6617647058823529
321,0.7909604519774012,0.7627118644067796,0.6617647058823529
322,0.8022598870056498,0.8235294117647058,0.6176470588235294
323,0.7966101694915254,0.8076923076923077,0.6176470588235294
324,0.7966101694915254,0.7962962962962963,0.6323529411764706
325,0.7966101694915254,0.7962962962962963,0.6323529411764706
326,0.7909604519774012,0.7924528301886793,0.6176470588235294
327,0.7966101694915254,0.7962962962962963,0.6323529411764706
328,0.7966101694915254,0.82,0.6029411764705882
329,0.8022598870056498,0.8113207547169812,0.6323529411764706
330,0.8022598870056498,0.8235294117647058,0.6176470588235294
331,0.7909604519774012,0.7818181818181819,0.6323529411764706
332,0.807909604519774,0.84,0.6176470588235294
333,0.7909604519774012,0.7924528301886793,0.6176470588235294
334,0.807909604519774,0.84,0.6176470588235294
335,0.7966101694915254,0.8076923076923077,0.6176470588235294
336,0.8022598870056498,0.8235294117647058,0.6176470588235294
337,0.807909604519774,0.8035714285714286,0.6617647058823529
338,0.7853107344632768,0.7678571428571429,0.6323529411764706
339,0.7966101694915254,0.8076923076923077,0.6176470588235294
340,0.7853107344632768,0.7777777777777778,0.6176470588235294
341,0.7966101694915254,0.7962962962962963,0.6323529411764706
342,0.7966101694915254,0.7758620689655172,0.6617647058823529
343,0.7909604519774012,0.803921568627451,0.6029411764705882
344,0.807909604519774,0.84,0.6176470588235294
345,0.8022598870056498,0.8,0.6470588235294118
346,0.7853107344632768,0.7678571428571429,0.6323529411764706
347,0.7966101694915254,0.8076923076923077,0.6176470588235294
348,0.7966101694915254,0.7962962962962963,0.6323529411764706
349,0.807909604519774,0.84,0.6176470588235294
350,0.7796610169491526,0.7636363636363637,0.6176470588235294
351,0.8192090395480226,0.8333333333333334,0.6617647058823529
352,0.7966101694915254,0.82,0.6029411764705882
353,0.7966101694915254,0.7962962962962963,0.6323529411764706
354,0.7966101694915254,0.8076923076923077,0.6176470588235294
355,0.7853107344632768,0.7777777777777778,0.6176470588235294
356,0.8022598870056498,0.8113207547169812,0.6323529411764706
357,0.807909604519774,0.8269230769230769,0.6323529411764706
358,0.8022598870056498,0.8235294117647058,0.6176470588235294
359,0.8022598870056498,0.8367346938775511,0.6029411764705882
360,0.7966101694915254,0.7758620689655172,0.6617647058823529
361,0.8022598870056498,0.8235294117647058,0.6176470588235294
362,0.8022598870056498,0.8235294117647058,0.6176470588235294
363,0.807909604519774,0.8035714285714286,0.6617647058823529
364,0.7853107344632768,0.7678571428571429,0.6323529411764706
365,0.7966101694915254,0.7962962962962963,0.6323529411764706
366,0.7966101694915254,0.8076923076923077,0.6176470588235294
367,0.807909604519774,0.8269230769230769,0.6323529411764706
368,0.8022598870056498,0.8235294117647058,0.6176470588235294
369,0.8022598870056498,0.7894736842105263,0.6617647058823529
370,0.807909604519774,0.8035714285714286,0.6617647058823529
371,0.8022598870056498,0.8235294117647058,0.6176470588235294
372,0.7909604519774012,0.7627118644067796,0.6617647058823529
373,0.7966101694915254,0.8076923076923077,0.6176470588235294
374,0.8022598870056498,0.8235294117647058,0.6176470588235294
375,0.807909604519774,0.8035714285714286,0.6617647058823529
376,0.7966101694915254,0.8076923076923077,0.6176470588235294
377,0.7909604519774012,0.7924528301886793,0.6176470588235294
378,0.7966101694915254,0.7962962962962963,0.6323529411764706
379,0.7966101694915254,0.7962962962962963,0.6323529411764706
380,0.7796610169491526,0.7636363636363637,0.6176470588235294
381,0.7966101694915254,0.82,0.6029411764705882
382,0.7966101694915254,0.82,0.6029411764705882
383,0.807909604519774,0.84,0.6176470588235294
384,0.8022598870056498,0.8,0.6470588235294118
385,0.8135593220338984,0.8431372549019608,0.6323529411764706
386,0.8022598870056498,0.8235294117647058,0.6176470588235294
387,0.7853107344632768,0.7678571428571429,0.6323529411764706
388,0.8022598870056498,0.8,0.6470588235294118
389,0.807909604519774,0.8269230769230769,0.6323529411764706
390,0.8022598870056498,0.8113207547169812,0.6323529411764706
391,0.7966101694915254,0.7962962962962963,0.6323529411764706
392,0.807909604519774,0.84,0.6176470588235294
393,0.7966101694915254,0.7666666666666667,0.6764705882352942
394,0.8022598870056498,0.8,0.6470588235294118
395,0.8022598870056498,0.8235294117647058,0.6176470588235294
396,0.8135593220338984,0.8301886792452831,0.6470588235294118
397,0.807909604519774,0.84,0.6176470588235294
398,0.7909604519774012,0.803921568627451,0.6029411764705882
399,0.807909604519774,0.8035714285714286,0.6617647058823529
400,0.7966101694915254,0.7962962962962963,0.6323529411764706
401,0.7966101694915254,0.7962962962962963,0.6323529411764706
402,0.7853107344632768,0.7777777777777778,0.6176470588235294
403,0.8022598870056498,0.8235294117647058,0.6176470588235294
404,0.8022598870056498,0.8,0.6470588235294118
405,0.7909604519774012,0.7924528301886793,0.6176470588235294
406,0.7966101694915254,0.7857142857142857,0.6470588235294118
407,0.7909604519774012,0.7818181818181819,0.6323529411764706
408,0.7853107344632768,0.7678571428571429,0.6323529411764706
409,0.8022598870056498,0.8235294117647058,0.6176470588235294
410,0.7909604519774012,0.7818181818181819,0.6323529411764706
411,0.807909604519774,0.84,0.6176470588235294
412,0.807909604519774,0.84,0.6176470588235294
413,0.8135593220338984,0.8431372549019608,0.6323529411764706
414,0.7909604519774012,0.7818181818181819,0.6323529411764706
415,0.8022598870056498,0.8235294117647058,0.6176470588235294
416,0.8135593220338984,0.8431372549019608,0.6323529411764706
417,0.7966101694915254,0.7962962962962963,0.6323529411764706
418,0.7853107344632768,0.7777777777777778,0.6176470588235294
419,0.8022598870056498,0.7894736842105263,0.6617647058823529
420,0.7909604519774012,0.7924528301886793,0.6176470588235294
421,0.8022598870056498,0.8235294117647058,0.6176470588235294
422,0.7909604519774012,0.7540983606557377,0.6764705882352942
423,0.807909604519774,0.8148148148148148,0.6470588235294118
424,0.7909604519774012,0.7924528301886793,0.6176470588235294
425,0.8022598870056498,0.8235294117647058,0.6176470588235294
426,0.807909604519774,0.8269230769230769,0.6323529411764706
427,0.8022598870056498,0.8113207547169812,0.6323529411764706
428,0.8022598870056498,0.8235294117647058,0.6176470588235294
429,0.7966101694915254,0.8076923076923077,0.6176470588235294
430,0.8135593220338984,0.8431372549019608,0.6323529411764706
431,0.7966101694915254,0.7758620689655172,0.6617647058823529
432,0.7966101694915254,0.8076923076923077,0.6176470588235294
433,0.7966101694915254,0.7962962962962963,0.6323529411764706
434,0.807909604519774,0.8148148148148148,0.6470588235294118
435,0.807909604519774,0.8269230769230769,0.6323529411764706
436,0.7966101694915254,0.82,0.6029411764705882
437,0.807909604519774,0.84,0.6176470588235294
438,0.807909604519774,0.8269230769230769,0.6323529411764706
439,0.807909604519774,0.84,0.6176470588235294
440,0.8022598870056498,0.8,0.6470588235294118
441,0.8022598870056498,0.8235294117647058,0.6176470588235294
442,0.7966101694915254,0.7962962962962963,0.6323529411764706
443,0.7796610169491526,0.7636363636363637,0.6176470588235294
444,0.8022598870056498,0.8,0.6470588235294118
445,0.7966101694915254,0.82,0.6029411764705882
446,0.8022598870056498,0.8235294117647058,0.6176470588235294
447,0.8022598870056498,0.8235294117647058,0.6176470588235294
448,0.8022598870056498,0.8235294117647058,0.6176470588235294
449,0.8135593220338984,0.8070175438596491,0.6764705882352942
450,0.7966101694915254,0.82,0.6029411764705882
451,0.8022598870056498,0.8367346938775511,0.6029411764705882
452,0.7966101694915254,0.8076923076923077,0.6176470588235294
453,0.807909604519774,0.8269230769230769,0.6323529411764706
454,0.7909604519774012,0.7627118644067796,0.6617647058823529
455,0.7853107344632768,0.7678571428571429,0.6323529411764706
456,0.7853107344632768,0.7884615384615384,0.6029411764705882
457,0.7853107344632768,0.75,0.6617647058823529
458,0.7966101694915254,0.7857142857142857,0.6470588235294118
459,0.8022598870056498,0.8113207547169812,0.6323529411764706
460,0.7966101694915254,0.8076923076923077,0.6176470588235294
461,0.8022598870056498,0.8367346938775511,0.6029411764705882
462,0.807909604519774,0.8035714285714286,0.6617647058823529
463,0.7966101694915254,0.8076923076923077,0.6176470588235294
464,0.8022598870056498,0.8235294117647058,0.6176470588235294
465,0.7909604519774012,0.803921568627451,0.6029411764705882
466,0.8022598870056498,0.8113207547169812,0.6323529411764706
467,0.7909604519774012,0.7719298245614035,0.6470588235294118
468,0.8022598870056498,0.8235294117647058,0.6176470588235294
469,0.7796610169491526,0.7457627118644068,0.6470588235294118
470,0.807909604519774,0.84,0.6176470588235294
471,0.8022598870056498,0.8235294117647058,0.6176470588235294
472,0.7853107344632768,0.7777777777777778,0.6176470588235294
473,0.7966101694915254,0.8076923076923077,0.6176470588235294
474,0.807909604519774,0.8148148148148148,0.6470588235294118
475,0.8022598870056498,0.8235294117647058,0.6176470588235294
476,0.7966101694915254,0.7962962962962963,0.6323529411764706
477,0.7966101694915254,0.8076923076923077,0.6176470588235294
478,0.7909604519774012,0.7818181818181819,0.6323529411764706
479,0.8022598870056498,0.8235294117647058,0.6176470588235294
480,0.7966101694915254,0.8076923076923077,0.6176470588235294
481,0.7966101694915254,0.7962962962962963,0.6323529411764706
482,0.7853107344632768,0.7678571428571429,0.6323529411764706
483,0.8022598870056498,0.8235294117647058,0.6176470588235294
484,0.7909604519774012,0.7924528301886793,0.6176470588235294
485,0.8022598870056498,0.8235294117647058,0.6176470588235294
486,0.8022598870056498,0.8235294117647058,0.6176470588235294
487,0.8022598870056498,0.8235294117647058,0.6176470588235294
488,0.7796610169491526,0.7543859649122807,0.6323529411764706
489,0.7966101694915254,0.8076923076923077,0.6176470588235294
490,0.807909604519774,0.84,0.6176470588235294
491,0.7966101694915254,0.8076923076923077,0.6176470588235294
492,0.7796610169491526,0.7735849056603774,0.6029411764705882
493,0.7966101694915254,0.8076923076923077,0.6176470588235294
494,0.7966101694915254,0.8076923076923077,0.6176470588235294
495,0.8022598870056498,0.8235294117647058,0.6176470588235294
