seed,acc,prec,recall
4660.0,0.804,0.758,0.725
4661.0,0.804,0.758,0.725
4662.0,0.793,0.735,0.725
4663.0,0.788,0.731,0.71
4664.0,0.804,0.758,0.725
4665.0,0.804,0.758,0.725
4666.0,0.799,0.746,0.725
4667.0,0.777,0.716,0.696
4668.0,0.793,0.735,0.725
4669.0,0.804,0.758,0.725
4670.0,0.788,0.725,0.725
4671.0,0.804,0.736,0.768
4672.0,0.788,0.718,0.739
4673.0,0.804,0.736,0.768
4674.0,0.799,0.746,0.725
4675.0,0.788,0.718,0.739
4676.0,0.788,0.738,0.696
4677.0,0.804,0.758,0.725
4678.0,0.799,0.746,0.725
4679.0,0.782,0.721,0.71
4680.0,0.804,0.75,0.739
4681.0,0.799,0.754,0.71
4682.0,0.804,0.736,0.768
4683.0,0.788,0.725,0.725
4684.0,0.793,0.735,0.725
4685.0,0.804,0.75,0.739
4686.0,0.804,0.75,0.739
4687.0,0.81,0.746,0.768
4688.0,0.788,0.738,0.696
4689.0,0.799,0.746,0.725
4690.0,0.799,0.746,0.725
4691.0,0.816,0.757,0.768
4692.0,0.799,0.739,0.739
4693.0,0.81,0.746,0.768
4694.0,0.799,0.746,0.725
4695.0,0.804,0.766,0.71
4696.0,0.81,0.754,0.754
4697.0,0.799,0.746,0.725
4698.0,0.793,0.722,0.754
4699.0,0.799,0.739,0.739
4700.0,0.799,0.739,0.739
4701.0,0.788,0.731,0.71
4702.0,0.799,0.726,0.768
4703.0,0.804,0.743,0.754
4704.0,0.804,0.736,0.768
4705.0,0.804,0.758,0.725
4706.0,0.793,0.735,0.725
4707.0,0.804,0.75,0.739
4708.0,0.788,0.731,0.71
4709.0,0.799,0.746,0.725
4710.0,0.799,0.739,0.739
4711.0,0.793,0.735,0.725
4712.0,0.799,0.732,0.754
4713.0,0.804,0.736,0.768
4714.0,0.788,0.738,0.696
4715.0,0.782,0.734,0.681
4716.0,0.804,0.743,0.754
4717.0,0.799,0.746,0.725
4718.0,0.804,0.766,0.71
4719.0,0.788,0.718,0.739
4720.0,0.782,0.721,0.71
4721.0,0.799,0.746,0.725
4722.0,0.782,0.727,0.696
4723.0,0.788,0.725,0.725
4724.0,0.799,0.739,0.739
4725.0,0.804,0.758,0.725
4726.0,0.793,0.75,0.696
4727.0,0.777,0.716,0.696
4728.0,0.788,0.712,0.754
4729.0,0.804,0.758,0.725
4730.0,0.793,0.722,0.754
4731.0,0.788,0.725,0.725
4732.0,0.799,0.746,0.725
4733.0,0.793,0.735,0.725
4734.0,0.793,0.735,0.725
4735.0,0.793,0.735,0.725
4736.0,0.793,0.729,0.739
4737.0,0.799,0.746,0.725
4738.0,0.793,0.742,0.71
4739.0,0.799,0.726,0.768
4740.0,0.793,0.729,0.739
4741.0,0.793,0.742,0.71
4742.0,0.81,0.746,0.768
4743.0,0.788,0.738,0.696
4744.0,0.788,0.718,0.739
4745.0,0.793,0.75,0.696
4746.0,0.793,0.75,0.696
4747.0,0.799,0.746,0.725
4748.0,0.793,0.722,0.754
4749.0,0.788,0.725,0.725
4750.0,0.793,0.722,0.754
4751.0,0.799,0.746,0.725
4752.0,0.799,0.746,0.725
4753.0,0.804,0.758,0.725
4754.0,0.788,0.731,0.71
4755.0,0.804,0.736,0.768
4756.0,0.793,0.742,0.71
4757.0,0.804,0.736,0.768
4758.0,0.788,0.738,0.696
4759.0,0.782,0.714,0.725
4760.0,0.804,0.736,0.768
4761.0,0.793,0.735,0.725
4762.0,0.793,0.729,0.739
4763.0,0.804,0.758,0.725
4764.0,0.799,0.732,0.754
4765.0,0.793,0.75,0.696
4766.0,0.799,0.732,0.754
4767.0,0.799,0.754,0.71
4768.0,0.788,0.712,0.754
4769.0,0.799,0.739,0.739
4770.0,0.793,0.735,0.725
4771.0,0.804,0.75,0.739
4772.0,0.799,0.739,0.739
4773.0,0.804,0.736,0.768
4774.0,0.793,0.735,0.725
4775.0,0.793,0.735,0.725
4776.0,0.821,0.785,0.739
4777.0,0.799,0.732,0.754
4778.0,0.799,0.746,0.725
4779.0,0.793,0.735,0.725
4780.0,0.799,0.746,0.725
4781.0,0.793,0.742,0.71
4782.0,0.799,0.732,0.754
4783.0,0.799,0.726,0.768
4784.0,0.799,0.762,0.696
4785.0,0.799,0.746,0.725
4786.0,0.804,0.75,0.739
4787.0,0.81,0.746,0.768
4788.0,0.81,0.761,0.739
4789.0,0.793,0.75,0.696
4790.0,0.804,0.758,0.725
4791.0,0.799,0.746,0.725
4792.0,0.799,0.732,0.754
4793.0,0.793,0.742,0.71
4794.0,0.782,0.721,0.71
4795.0,0.799,0.732,0.754
4796.0,0.799,0.732,0.754
4797.0,0.799,0.746,0.725
4798.0,0.788,0.712,0.754
4799.0,0.799,0.732,0.754
4800.0,0.804,0.758,0.725
4801.0,0.799,0.746,0.725
4802.0,0.793,0.735,0.725
4803.0,0.804,0.75,0.739
4804.0,0.788,0.718,0.739
4805.0,0.804,0.75,0.739
4806.0,0.799,0.754,0.71
4807.0,0.799,0.746,0.725
4808.0,0.793,0.742,0.71
4809.0,0.799,0.746,0.725
4810.0,0.788,0.725,0.725
4811.0,0.799,0.726,0.768
4812.0,0.81,0.746,0.768
4813.0,0.788,0.746,0.681
4814.0,0.799,0.746,0.725
4815.0,0.799,0.726,0.768
4816.0,0.81,0.754,0.754
4817.0,0.804,0.75,0.739
4818.0,0.804,0.736,0.768
4819.0,0.793,0.742,0.71
4820.0,0.793,0.735,0.725
4821.0,0.793,0.735,0.725
4822.0,0.793,0.742,0.71
4823.0,0.81,0.754,0.754
4824.0,0.799,0.754,0.71
4825.0,0.793,0.735,0.725
4826.0,0.788,0.725,0.725
4827.0,0.788,0.738,0.696
4828.0,0.804,0.743,0.754
4829.0,0.804,0.736,0.768
4830.0,0.793,0.735,0.725
4831.0,0.793,0.722,0.754
4832.0,0.799,0.762,0.696
4833.0,0.793,0.722,0.754
4834.0,0.793,0.742,0.71
4835.0,0.804,0.758,0.725
4836.0,0.804,0.758,0.725
4837.0,0.804,0.75,0.739
4838.0,0.799,0.739,0.739
4839.0,0.788,0.725,0.725
4840.0,0.81,0.754,0.754
4841.0,0.799,0.746,0.725
4842.0,0.799,0.732,0.754
4843.0,0.81,0.761,0.739
4844.0,0.799,0.726,0.768
4845.0,0.793,0.735,0.725
4846.0,0.799,0.732,0.754
4847.0,0.804,0.758,0.725
4848.0,0.788,0.738,0.696
4849.0,0.799,0.754,0.71
4850.0,0.788,0.738,0.696
4851.0,0.799,0.746,0.725
4852.0,0.782,0.714,0.725
4853.0,0.788,0.712,0.754
4854.0,0.799,0.754,0.71
4855.0,0.81,0.761,0.739
4856.0,0.799,0.746,0.725
4857.0,0.804,0.75,0.739
4858.0,0.799,0.726,0.768
4859.0,0.799,0.746,0.725
4860.0,0.804,0.758,0.725
4861.0,0.804,0.736,0.768
4862.0,0.799,0.754,0.71
4863.0,0.804,0.736,0.768
4864.0,0.793,0.735,0.725
4865.0,0.804,0.736,0.768
4866.0,0.804,0.75,0.739
4867.0,0.799,0.732,0.754
4868.0,0.799,0.726,0.768
4869.0,0.799,0.746,0.725
4870.0,0.804,0.75,0.739
4871.0,0.804,0.75,0.739
4872.0,0.799,0.732,0.754
4873.0,0.799,0.732,0.754
4874.0,0.799,0.732,0.754
4875.0,0.793,0.722,0.754
4876.0,0.804,0.75,0.739
4877.0,0.799,0.754,0.71
4878.0,0.804,0.766,0.71
4879.0,0.793,0.735,0.725
4880.0,0.793,0.75,0.696
4881.0,0.788,0.725,0.725
4882.0,0.793,0.729,0.739
4883.0,0.782,0.721,0.71
4884.0,0.81,0.754,0.754
4885.0,0.777,0.73,0.667
4886.0,0.793,0.75,0.696
4887.0,0.793,0.735,0.725
4888.0,0.799,0.732,0.754
4889.0,0.793,0.722,0.754
4890.0,0.793,0.735,0.725
4891.0,0.799,0.754,0.71
4892.0,0.782,0.742,0.667
4893.0,0.81,0.746,0.768
4894.0,0.799,0.746,0.725
4895.0,0.793,0.735,0.725
4896.0,0.804,0.758,0.725
4897.0,0.793,0.735,0.725
4898.0,0.793,0.75,0.696
4899.0,0.804,0.743,0.754
4900.0,0.793,0.735,0.725
4901.0,0.793,0.742,0.71
4902.0,0.81,0.746,0.768
4903.0,0.788,0.746,0.681
4904.0,0.793,0.735,0.725
4905.0,0.804,0.758,0.725
4906.0,0.793,0.729,0.739
4907.0,0.799,0.726,0.768
4908.0,0.799,0.739,0.739
4909.0,0.799,0.746,0.725
4910.0,0.81,0.754,0.754
4911.0,0.804,0.743,0.754
4912.0,0.793,0.742,0.71
4913.0,0.799,0.732,0.754
4914.0,0.793,0.735,0.725
4915.0,0.799,0.746,0.725
4916.0,0.788,0.718,0.739
4917.0,0.799,0.746,0.725
4918.0,0.804,0.743,0.754
4919.0,0.793,0.735,0.725
4920.0,0.793,0.729,0.739
4921.0,0.804,0.758,0.725
4922.0,0.793,0.722,0.754
4923.0,0.799,0.726,0.768
4924.0,0.793,0.722,0.754
4925.0,0.793,0.722,0.754
4926.0,0.799,0.739,0.739
4927.0,0.81,0.746,0.768
4928.0,0.788,0.725,0.725
4929.0,0.799,0.746,0.725
4930.0,0.793,0.742,0.71
4931.0,0.793,0.716,0.768
4932.0,0.793,0.729,0.739
4933.0,0.793,0.722,0.754
4934.0,0.793,0.735,0.725
4935.0,0.804,0.743,0.754
4936.0,0.804,0.743,0.754
4937.0,0.799,0.732,0.754
4938.0,0.782,0.727,0.696
4939.0,0.793,0.735,0.725
4940.0,0.793,0.742,0.71
4941.0,0.788,0.738,0.696
4942.0,0.799,0.746,0.725
4943.0,0.804,0.758,0.725
4944.0,0.804,0.758,0.725
4945.0,0.799,0.732,0.754
4946.0,0.793,0.722,0.754
4947.0,0.804,0.758,0.725
4948.0,0.788,0.718,0.739
4949.0,0.799,0.732,0.754
4950.0,0.799,0.746,0.725
4951.0,0.793,0.735,0.725
4952.0,0.799,0.746,0.725
4953.0,0.804,0.736,0.768
4954.0,0.81,0.754,0.754
4955.0,0.81,0.769,0.725
4956.0,0.793,0.722,0.754
4957.0,0.793,0.729,0.739
4958.0,0.804,0.743,0.754
4959.0,0.793,0.742,0.71
4960.0,0.804,0.758,0.725
4961.0,0.81,0.761,0.739
4962.0,0.793,0.735,0.725
4963.0,0.799,0.739,0.739
4964.0,0.804,0.758,0.725
4965.0,0.799,0.726,0.768
4966.0,0.793,0.722,0.754
4967.0,0.793,0.735,0.725
4968.0,0.804,0.75,0.739
4969.0,0.799,0.732,0.754
4970.0,0.804,0.75,0.739
4971.0,0.799,0.732,0.754
4972.0,0.804,0.758,0.725
4973.0,0.799,0.739,0.739
4974.0,0.799,0.732,0.754
4975.0,0.788,0.712,0.754
4976.0,0.804,0.736,0.768
4977.0,0.788,0.725,0.725
4978.0,0.788,0.725,0.725
4979.0,0.804,0.75,0.739
4980.0,0.793,0.742,0.71
4981.0,0.782,0.742,0.667
4982.0,0.804,0.758,0.725
4983.0,0.793,0.735,0.725
4984.0,0.804,0.75,0.739
4985.0,0.799,0.746,0.725
4986.0,0.788,0.725,0.725
4987.0,0.788,0.718,0.739
4988.0,0.793,0.735,0.725
4989.0,0.81,0.746,0.768
4990.0,0.799,0.746,0.725
4991.0,0.788,0.718,0.739
4992.0,0.799,0.754,0.71
4993.0,0.799,0.746,0.725
4994.0,0.81,0.761,0.739
4995.0,0.793,0.735,0.725
4996.0,0.804,0.743,0.754
4997.0,0.804,0.743,0.754
4998.0,0.804,0.758,0.725
4999.0,0.793,0.735,0.725
5000.0,0.793,0.722,0.754
5001.0,0.81,0.761,0.739
5002.0,0.81,0.761,0.739
5003.0,0.81,0.778,0.71
5004.0,0.793,0.742,0.71
5005.0,0.793,0.742,0.71
5006.0,0.782,0.734,0.681
5007.0,0.799,0.746,0.725
5008.0,0.793,0.729,0.739
5009.0,0.788,0.725,0.725
5010.0,0.799,0.746,0.725
5011.0,0.799,0.732,0.754
5012.0,0.788,0.725,0.725
5013.0,0.799,0.732,0.754
5014.0,0.782,0.734,0.681
5015.0,0.788,0.738,0.696
5016.0,0.804,0.743,0.754
5017.0,0.81,0.761,0.739
5018.0,0.793,0.735,0.725
5019.0,0.799,0.746,0.725
5020.0,0.799,0.746,0.725
5021.0,0.788,0.725,0.725
5022.0,0.799,0.732,0.754
5023.0,0.799,0.746,0.725
5024.0,0.788,0.738,0.696
5025.0,0.799,0.746,0.725
5026.0,0.804,0.743,0.754
5027.0,0.799,0.732,0.754
5028.0,0.799,0.732,0.754
5029.0,0.793,0.729,0.739
5030.0,0.793,0.735,0.725
5031.0,0.799,0.746,0.725
5032.0,0.81,0.746,0.768
5033.0,0.799,0.732,0.754
5034.0,0.799,0.746,0.725
5035.0,0.81,0.778,0.71
5036.0,0.793,0.729,0.739
5037.0,0.799,0.739,0.739
5038.0,0.799,0.726,0.768
5039.0,0.782,0.727,0.696
5040.0,0.788,0.718,0.739
5041.0,0.804,0.743,0.754
5042.0,0.804,0.743,0.754
5043.0,0.793,0.75,0.696
5044.0,0.799,0.746,0.725
5045.0,0.793,0.722,0.754
5046.0,0.804,0.736,0.768
5047.0,0.782,0.714,0.725
5048.0,0.799,0.739,0.739
5049.0,0.793,0.722,0.754
5050.0,0.804,0.743,0.754
5051.0,0.81,0.746,0.768
5052.0,0.799,0.732,0.754
5053.0,0.793,0.735,0.725
5054.0,0.804,0.736,0.768
5055.0,0.799,0.732,0.754
5056.0,0.788,0.725,0.725
5057.0,0.799,0.732,0.754
5058.0,0.793,0.735,0.725
5059.0,0.81,0.746,0.768
5060.0,0.799,0.732,0.754
5061.0,0.804,0.743,0.754
5062.0,0.804,0.766,0.71
5063.0,0.804,0.758,0.725
5064.0,0.793,0.75,0.696
5065.0,0.793,0.729,0.739
5066.0,0.804,0.736,0.768
5067.0,0.793,0.735,0.725
5068.0,0.793,0.742,0.71
5069.0,0.793,0.742,0.71
5070.0,0.788,0.712,0.754
5071.0,0.799,0.732,0.754
5072.0,0.788,0.754,0.667
5073.0,0.793,0.722,0.754
5074.0,0.793,0.75,0.696
5075.0,0.799,0.754,0.71
5076.0,0.793,0.735,0.725
5077.0,0.804,0.75,0.739
5078.0,0.799,0.746,0.725
5079.0,0.804,0.75,0.739
5080.0,0.804,0.758,0.725
5081.0,0.793,0.735,0.725
5082.0,0.804,0.75,0.739
5083.0,0.782,0.714,0.725
5084.0,0.799,0.746,0.725
5085.0,0.804,0.743,0.754
5086.0,0.804,0.774,0.696
5087.0,0.804,0.75,0.739
5088.0,0.799,0.732,0.754
5089.0,0.793,0.735,0.725
5090.0,0.799,0.726,0.768
5091.0,0.793,0.729,0.739
5092.0,0.793,0.735,0.725
5093.0,0.804,0.75,0.739
5094.0,0.81,0.754,0.754
5095.0,0.804,0.743,0.754
5096.0,0.799,0.739,0.739
5097.0,0.793,0.742,0.71
5098.0,0.81,0.746,0.768
5099.0,0.788,0.725,0.725
5100.0,0.804,0.758,0.725
5101.0,0.804,0.758,0.725
5102.0,0.793,0.735,0.725
5103.0,0.799,0.732,0.754
5104.0,0.804,0.758,0.725
5105.0,0.788,0.738,0.696
5106.0,0.788,0.712,0.754
5107.0,0.782,0.714,0.725
5108.0,0.799,0.732,0.754
5109.0,0.799,0.746,0.725
5110.0,0.804,0.743,0.754
5111.0,0.804,0.736,0.768
5112.0,0.799,0.732,0.754
5113.0,0.793,0.735,0.725
5114.0,0.799,0.746,0.725
5115.0,0.799,0.746,0.725
5116.0,0.788,0.718,0.739
5117.0,0.788,0.718,0.739
5118.0,0.788,0.746,0.681
5119.0,0.804,0.75,0.739
5120.0,0.793,0.742,0.71
5121.0,0.799,0.754,0.71
5122.0,0.799,0.732,0.754
5123.0,0.799,0.754,0.71
5124.0,0.804,0.736,0.768
5125.0,0.788,0.725,0.725
5126.0,0.793,0.735,0.725
5127.0,0.81,0.746,0.768
5128.0,0.793,0.729,0.739
5129.0,0.793,0.729,0.739
5130.0,0.799,0.732,0.754
5131.0,0.799,0.732,0.754
5132.0,0.799,0.746,0.725
5133.0,0.799,0.739,0.739
5134.0,0.799,0.739,0.739
5135.0,0.799,0.739,0.739
5136.0,0.788,0.738,0.696
5137.0,0.793,0.716,0.768
5138.0,0.799,0.739,0.739
5139.0,0.782,0.727,0.696
5140.0,0.804,0.75,0.739
5141.0,0.799,0.739,0.739
5142.0,0.804,0.758,0.725
5143.0,0.81,0.746,0.768
5144.0,0.799,0.746,0.725
5145.0,0.793,0.729,0.739
5146.0,0.799,0.746,0.725
5147.0,0.799,0.732,0.754
5148.0,0.804,0.766,0.71
5149.0,0.799,0.732,0.754
5150.0,0.804,0.743,0.754
5151.0,0.799,0.732,0.754
5152.0,0.81,0.746,0.768
5153.0,0.799,0.732,0.754
5154.0,0.793,0.735,0.725
5155.0,0.799,0.739,0.739
5156.0,0.788,0.725,0.725
5157.0,0.799,0.754,0.71
5158.0,0.799,0.746,0.725
5159.0,0.788,0.746,0.681
5160.0,0.804,0.75,0.739
5161.0,0.799,0.746,0.725
5162.0,0.81,0.746,0.768
5163.0,0.799,0.732,0.754
5164.0,0.804,0.736,0.768
5165.0,0.799,0.732,0.754
5166.0,0.799,0.762,0.696
5167.0,0.799,0.739,0.739
5168.0,0.788,0.738,0.696
5169.0,0.799,0.746,0.725
5170.0,0.799,0.746,0.725
5171.0,0.81,0.746,0.768
5172.0,0.788,0.718,0.739
5173.0,0.799,0.746,0.725
5174.0,0.793,0.722,0.754
5175.0,0.793,0.735,0.725
5176.0,0.793,0.742,0.71
5177.0,0.804,0.758,0.725
5178.0,0.804,0.736,0.768
5179.0,0.799,0.739,0.739
5180.0,0.793,0.722,0.754
5181.0,0.793,0.722,0.754
5182.0,0.793,0.742,0.71
5183.0,0.799,0.726,0.768
5184.0,0.804,0.75,0.739
5185.0,0.81,0.761,0.739
5186.0,0.799,0.746,0.725
5187.0,0.81,0.746,0.768
5188.0,0.799,0.739,0.739
5189.0,0.782,0.714,0.725
5190.0,0.788,0.738,0.696
5191.0,0.799,0.746,0.725
5192.0,0.788,0.738,0.696
5193.0,0.799,0.746,0.725
5194.0,0.782,0.742,0.667
5195.0,0.788,0.738,0.696
5196.0,0.799,0.732,0.754
5197.0,0.804,0.758,0.725
5198.0,0.799,0.739,0.739
5199.0,0.799,0.732,0.754
5200.0,0.777,0.71,0.71
5201.0,0.799,0.746,0.725
5202.0,0.799,0.746,0.725
5203.0,0.799,0.732,0.754
5204.0,0.777,0.73,0.667
5205.0,0.804,0.758,0.725
5206.0,0.799,0.726,0.768
5207.0,0.804,0.743,0.754
5208.0,0.788,0.731,0.71
5209.0,0.793,0.75,0.696
5210.0,0.799,0.754,0.71
5211.0,0.793,0.735,0.725
5212.0,0.793,0.742,0.71
5213.0,0.782,0.714,0.725
5214.0,0.799,0.739,0.739
5215.0,0.799,0.739,0.739
5216.0,0.788,0.738,0.696
5217.0,0.793,0.722,0.754
5218.0,0.804,0.743,0.754
5219.0,0.81,0.746,0.768
5220.0,0.793,0.742,0.71
5221.0,0.793,0.75,0.696
5222.0,0.788,0.718,0.739
5223.0,0.804,0.758,0.725
5224.0,0.799,0.739,0.739
5225.0,0.816,0.773,0.739
5226.0,0.782,0.721,0.71
5227.0,0.788,0.738,0.696
5228.0,0.793,0.735,0.725
5229.0,0.793,0.75,0.696
5230.0,0.799,0.754,0.71
5231.0,0.793,0.735,0.725
5232.0,0.804,0.75,0.739
5233.0,0.793,0.75,0.696
5234.0,0.799,0.746,0.725
5235.0,0.777,0.716,0.696
5236.0,0.793,0.735,0.725
5237.0,0.788,0.738,0.696
5238.0,0.793,0.722,0.754
5239.0,0.799,0.732,0.754
5240.0,0.804,0.736,0.768
5241.0,0.799,0.726,0.768
5242.0,0.799,0.726,0.768
5243.0,0.799,0.746,0.725
5244.0,0.788,0.712,0.754
5245.0,0.788,0.725,0.725
5246.0,0.788,0.738,0.696
5247.0,0.799,0.726,0.768
5248.0,0.799,0.726,0.768
5249.0,0.788,0.712,0.754
5250.0,0.799,0.746,0.725
5251.0,0.793,0.75,0.696
5252.0,0.793,0.735,0.725
5253.0,0.799,0.746,0.725
5254.0,0.799,0.739,0.739
5255.0,0.799,0.762,0.696
5256.0,0.782,0.714,0.725
5257.0,0.793,0.75,0.696
5258.0,0.799,0.726,0.768
5259.0,0.799,0.754,0.71
5260.0,0.782,0.727,0.696
5261.0,0.793,0.722,0.754
5262.0,0.788,0.731,0.71
5263.0,0.793,0.735,0.725
5264.0,0.799,0.746,0.725
5265.0,0.777,0.73,0.667
5266.0,0.81,0.761,0.739
5267.0,0.804,0.736,0.768
5268.0,0.793,0.722,0.754
5269.0,0.793,0.75,0.696
5270.0,0.804,0.743,0.754
5271.0,0.793,0.729,0.739
5272.0,0.81,0.761,0.739
5273.0,0.804,0.758,0.725
5274.0,0.788,0.718,0.739
5275.0,0.804,0.743,0.754
5276.0,0.81,0.754,0.754
5277.0,0.799,0.726,0.768
5278.0,0.804,0.758,0.725
5279.0,0.799,0.746,0.725
5280.0,0.793,0.722,0.754
5281.0,0.799,0.726,0.768
5282.0,0.81,0.754,0.754
5283.0,0.793,0.735,0.725
5284.0,0.816,0.757,0.768
5285.0,0.793,0.735,0.725
5286.0,0.799,0.746,0.725
5287.0,0.804,0.736,0.768
5288.0,0.799,0.746,0.725
5289.0,0.799,0.739,0.739
5290.0,0.81,0.769,0.725
5291.0,0.799,0.746,0.725
5292.0,0.788,0.712,0.754
5293.0,0.799,0.732,0.754
5294.0,0.799,0.746,0.725
5295.0,0.81,0.761,0.739
5296.0,0.804,0.743,0.754
5297.0,0.804,0.736,0.768
5298.0,0.804,0.736,0.768
5299.0,0.788,0.731,0.71
5300.0,0.804,0.758,0.725
5301.0,0.799,0.726,0.768
5302.0,0.793,0.729,0.739
5303.0,0.793,0.742,0.71
5304.0,0.799,0.746,0.725
5305.0,0.799,0.732,0.754
5306.0,0.799,0.726,0.768
5307.0,0.799,0.732,0.754
5308.0,0.799,0.746,0.725
5309.0,0.793,0.742,0.71
5310.0,0.788,0.738,0.696
5311.0,0.799,0.732,0.754
5312.0,0.804,0.75,0.739
5313.0,0.804,0.736,0.768
5314.0,0.788,0.725,0.725
5315.0,0.804,0.758,0.725
5316.0,0.81,0.761,0.739
5317.0,0.799,0.762,0.696
5318.0,0.799,0.746,0.725
5319.0,0.799,0.726,0.768
5320.0,0.804,0.758,0.725
5321.0,0.799,0.732,0.754
5322.0,0.793,0.729,0.739
5323.0,0.799,0.739,0.739
5324.0,0.788,0.718,0.739
5325.0,0.799,0.732,0.754
5326.0,0.804,0.766,0.71
5327.0,0.793,0.722,0.754
5328.0,0.799,0.732,0.754
5329.0,0.799,0.726,0.768
5330.0,0.799,0.732,0.754
5331.0,0.793,0.722,0.754
5332.0,0.782,0.742,0.667
5333.0,0.804,0.774,0.696
5334.0,0.799,0.739,0.739
5335.0,0.793,0.716,0.768
5336.0,0.799,0.754,0.71
5337.0,0.804,0.758,0.725
5338.0,0.793,0.722,0.754
5339.0,0.799,0.732,0.754
5340.0,0.799,0.746,0.725
5341.0,0.804,0.743,0.754
5342.0,0.793,0.75,0.696
5343.0,0.799,0.732,0.754
5344.0,0.793,0.711,0.783
5345.0,0.788,0.738,0.696
5346.0,0.799,0.739,0.739
5347.0,0.788,0.738,0.696
5348.0,0.793,0.735,0.725
5349.0,0.793,0.735,0.725
5350.0,0.793,0.735,0.725
5351.0,0.804,0.766,0.71
5352.0,0.804,0.736,0.768
5353.0,0.788,0.731,0.71
5354.0,0.81,0.761,0.739
5355.0,0.804,0.774,0.696
5356.0,0.788,0.746,0.681
5357.0,0.804,0.75,0.739
5358.0,0.804,0.736,0.768
5359.0,0.793,0.729,0.739
5360.0,0.816,0.757,0.768
5361.0,0.81,0.769,0.725
5362.0,0.788,0.731,0.71
5363.0,0.799,0.739,0.739
5364.0,0.799,0.739,0.739
5365.0,0.81,0.746,0.768
5366.0,0.799,0.732,0.754
5367.0,0.804,0.75,0.739
5368.0,0.81,0.761,0.739
5369.0,0.799,0.726,0.768
5370.0,0.81,0.761,0.739
5371.0,0.793,0.729,0.739
5372.0,0.799,0.732,0.754
5373.0,0.799,0.739,0.739
5374.0,0.804,0.736,0.768
5375.0,0.793,0.742,0.71
5376.0,0.804,0.736,0.768
5377.0,0.793,0.735,0.725
5378.0,0.782,0.708,0.739
5379.0,0.799,0.739,0.739
5380.0,0.799,0.746,0.725
5381.0,0.799,0.746,0.725
5382.0,0.799,0.732,0.754
5383.0,0.788,0.718,0.739
5384.0,0.793,0.722,0.754
5385.0,0.804,0.736,0.768
5386.0,0.799,0.726,0.768
5387.0,0.788,0.738,0.696
5388.0,0.804,0.758,0.725
5389.0,0.793,0.742,0.71
5390.0,0.799,0.726,0.768
5391.0,0.793,0.735,0.725
5392.0,0.81,0.761,0.739
5393.0,0.821,0.776,0.754
5394.0,0.81,0.761,0.739
5395.0,0.793,0.735,0.725
5396.0,0.804,0.758,0.725
5397.0,0.799,0.732,0.754
5398.0,0.799,0.732,0.754
5399.0,0.81,0.761,0.739
5400.0,0.799,0.762,0.696
5401.0,0.793,0.742,0.71
5402.0,0.799,0.732,0.754
5403.0,0.788,0.718,0.739
5404.0,0.799,0.746,0.725
5405.0,0.799,0.732,0.754
5406.0,0.81,0.74,0.783
5407.0,0.799,0.739,0.739
5408.0,0.804,0.743,0.754
5409.0,0.782,0.727,0.696
5410.0,0.816,0.757,0.768
5411.0,0.799,0.726,0.768
5412.0,0.799,0.739,0.739
5413.0,0.799,0.746,0.725
5414.0,0.793,0.742,0.71
5415.0,0.793,0.729,0.739
5416.0,0.804,0.736,0.768
5417.0,0.799,0.732,0.754
5418.0,0.799,0.746,0.725
5419.0,0.799,0.732,0.754
5420.0,0.793,0.742,0.71
5421.0,0.788,0.738,0.696
5422.0,0.799,0.726,0.768
5423.0,0.804,0.736,0.768
5424.0,0.788,0.731,0.71
5425.0,0.816,0.773,0.739
5426.0,0.799,0.732,0.754
5427.0,0.799,0.732,0.754
5428.0,0.793,0.722,0.754
5429.0,0.804,0.758,0.725
5430.0,0.788,0.738,0.696
5431.0,0.799,0.732,0.754
5432.0,0.788,0.738,0.696
5433.0,0.777,0.73,0.667
5434.0,0.799,0.746,0.725
5435.0,0.804,0.758,0.725
5436.0,0.788,0.725,0.725
5437.0,0.793,0.722,0.754
5438.0,0.793,0.729,0.739
5439.0,0.804,0.75,0.739
5440.0,0.799,0.739,0.739
5441.0,0.804,0.736,0.768
5442.0,0.793,0.729,0.739
5443.0,0.804,0.743,0.754
5444.0,0.793,0.742,0.71
5445.0,0.793,0.75,0.696
5446.0,0.804,0.758,0.725
5447.0,0.788,0.731,0.71
5448.0,0.799,0.746,0.725
5449.0,0.799,0.746,0.725
5450.0,0.793,0.722,0.754
5451.0,0.788,0.738,0.696
5452.0,0.799,0.739,0.739
5453.0,0.804,0.743,0.754
5454.0,0.804,0.743,0.754
5455.0,0.788,0.738,0.696
5456.0,0.793,0.722,0.754
5457.0,0.799,0.739,0.739
5458.0,0.793,0.735,0.725
5459.0,0.81,0.754,0.754
5460.0,0.793,0.742,0.71
5461.0,0.777,0.73,0.667
5462.0,0.782,0.727,0.696
5463.0,0.793,0.742,0.71
5464.0,0.788,0.718,0.739
5465.0,0.799,0.732,0.754
5466.0,0.788,0.746,0.681
5467.0,0.793,0.729,0.739
5468.0,0.793,0.742,0.71
5469.0,0.804,0.75,0.739
5470.0,0.804,0.758,0.725
5471.0,0.799,0.746,0.725
5472.0,0.81,0.778,0.71
5473.0,0.799,0.732,0.754
5474.0,0.793,0.75,0.696
5475.0,0.804,0.743,0.754
5476.0,0.816,0.757,0.768
5477.0,0.793,0.729,0.739
5478.0,0.799,0.739,0.739
5479.0,0.793,0.729,0.739
5480.0,0.799,0.746,0.725
5481.0,0.788,0.725,0.725
